UID, batch_number, weekday, timestamp, decimal_hour, surface_temperature_C, surface_temperature_error_C, air_temperature_C, air_temperature_error_C, relative_humidity_percent, relative_humidity_error_percent, barometric_pressure_hPa, barometric_pressure_error_hPa, altitude_uncalibrated_m, altitude_uncalibrated_error_m, V450_wavelength_nm, V450_wavelength_error_nm, V450_irradiance_uW_per_cm_squared, V450_irradiance_error_uW_per_cm_squared, B500_wavelength_nm, B500_wavelength_error_nm, B500_irradiance_uW_per_cm_squared, B500_irradiance_error_uW_per_cm_squared, G550_wavelength_nm, G550_wavelength_error_nm, G550_irradiance_uW_per_cm_squared, G550_irradiance_error_uW_per_cm_squared, Y570_wavelength_nm, Y570_wavelength_error_nm, Y570_irradiance_uW_per_cm_squared, Y570_irradiance_error_uW_per_cm_squared, O600_wavelength_nm, O600_wavelength_error_nm, O600_irradiance_uW_per_cm_squared, O600_irradiance_error_uW_per_cm_squared, R650_wavelength_nm, R650_wavelength_error_nm, R650_irradiance_uW_per_cm_squared, R650_irradiance_error_uW_per_cm_squared, nir610_wavelength_nm, nir610_wavelength_error_nm, nir610_irradiance_uW_per_cm_squared, nir610_irradiance_error_uW_per_cm_squared, nir680_wavelength_nm, nir680_wavelength_error_nm, nir680_irradiance_uW_per_cm_squared, nir680_irradiance_error_uW_per_cm_squared, nir730_wavelength_nm, nir730_wavelength_error_nm, nir730_irradiance_uW_per_cm_squared, nir730_irradiance_error_uW_per_cm_squared, nir760_wavelength_nm, nir760_wavelength_error_nm, nir760_irradiance_uW_per_cm_squared, nir760_irradiance_error_uW_per_cm_squared, nir810_wavelength_nm, nir810_wavelength_error_nm, nir810_irradiance_uW_per_cm_squared, nir810_irradiance_error_uW_per_cm_squared, nir860_wavelength_nm, nir860_wavelength_error_nm, nir860_irradiance_uW_per_cm_squared, nir860_irradiance_error_uW_per_cm_squared, LiDAR_range_m, LiDAR_range_error_m,battery_voltage
6047, 18, Wednesday, 20230823T141409Z, 14.2358, 27.9, 1.0, 33.9, 0.3, 60, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 99, 11.88, 550, 5, 117, 14.04, 570, 5, 113, 13.56, 600, 5, 81, 9.72, 650, 5, 49, 5.88, 610, 5, 234, 28.08, 680, 5, 394, 47.28, 730, 5, 2405, 288.6, 760, 5, 3959, 475.08, 810, 5, 4258, 510.96, 860, 5, 4628, 555.36, 0.03, 0.001, 4.04
6047, 18, Wednesday, 20230823T141410Z, 14.2361, 27.8, 1.0, 33.9, 0.3, 61, 1.8, 1015, 1, -22.0, 100, 450, 5, 96, 11.52, 500, 5, 99, 11.88, 550, 5, 116, 13.92, 570, 5, 112, 13.44, 600, 5, 81, 9.72, 650, 5, 49, 5.88, 610, 5, 236, 28.32, 680, 5, 389, 46.68, 730, 5, 2429, 291.48, 760, 5, 3907, 468.84, 810, 5, 4244, 509.28, 860, 5, 4539, 544.68, 0.031, 0.001, 4.05
6047, 18, Wednesday, 20230823T141411Z, 14.2364, 27.8, 1.0, 33.9, 0.3, 61, 1.8, 1015, 1, -22.1, 100, 450, 5, 96, 11.52, 500, 5, 99, 11.88, 550, 5, 116, 13.92, 570, 5, 112, 13.44, 600, 5, 81, 9.72, 650, 5, 49, 5.88, 610, 5, 237, 28.44, 680, 5, 390, 46.8, 730, 5, 2434, 292.08, 760, 5, 3906, 468.72, 810, 5, 4246, 509.52, 860, 5, 4527, 543.24, 0.031, 0.001, 4.03
6047, 18, Wednesday, 20230823T141413Z, 14.2369, 27.9, 1.0, 33.9, 0.3, 62, 1.8, 1015, 1, -22.3, 100, 450, 5, 96, 11.52, 500, 5, 99, 11.88, 550, 5, 116, 13.92, 570, 5, 112, 13.44, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 236, 28.32, 680, 5, 388, 46.56, 730, 5, 2432, 291.84, 760, 5, 3899, 467.88, 810, 5, 4242, 509.04, 860, 5, 4514, 541.68, 0.031, 0.001, 4.04
6047, 18, Wednesday, 20230823T141414Z, 14.2372, 27.8, 1.0, 33.9, 0.3, 63, 1.8, 1015, 1, -22.1, 100, 450, 5, 96, 11.52, 500, 5, 99, 11.88, 550, 5, 116, 13.92, 570, 5, 112, 13.44, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 236, 28.32, 680, 5, 387, 46.44, 730, 5, 2428, 291.36, 760, 5, 3895, 467.4, 810, 5, 4239, 508.68, 860, 5, 4512, 541.44, 0.03, 0.001, 4.04
6047, 18, Wednesday, 20230823T141415Z, 14.2375, 27.8, 1.0, 33.9, 0.3, 62, 1.8, 1015, 1, -22.2, 100, 450, 5, 96, 11.52, 500, 5, 99, 11.88, 550, 5, 116, 13.92, 570, 5, 112, 13.44, 600, 5, 81, 9.72, 650, 5, 49, 5.88, 610, 5, 235, 28.2, 680, 5, 388, 46.56, 730, 5, 2427, 291.24, 760, 5, 3895, 467.4, 810, 5, 4240, 508.8, 860, 5, 4508, 540.96, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141417Z, 14.2381, 27.6, 1.0, 33.9, 0.3, 59, 1.8, 1015, 1, -22.0, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 112, 13.44, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 235, 28.2, 680, 5, 387, 46.44, 730, 5, 2424, 290.88, 760, 5, 3891, 466.92, 810, 5, 4235, 508.2, 860, 5, 4503, 540.36, 0.031, 0.001, 4.04
6047, 18, Wednesday, 20230823T141418Z, 14.2383, 27.8, 1.0, 34.0, 0.3, 59, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 235, 28.2, 680, 5, 387, 46.44, 730, 5, 2421, 290.52, 760, 5, 3888, 466.56, 810, 5, 4233, 507.96, 860, 5, 4502, 540.24, 0.029, 0.001, 4.05
6047, 18, Wednesday, 20230823T141419Z, 14.2386, 27.6, 1.0, 33.9, 0.3, 59, 1.8, 1015, 1, -21.5, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 234, 28.08, 680, 5, 387, 46.44, 730, 5, 2420, 290.4, 760, 5, 3887, 466.44, 810, 5, 4230, 507.6, 860, 5, 4498, 539.76, 0.029, 0.001, 4.04
6047, 18, Wednesday, 20230823T141421Z, 14.2392, 27.7, 1.0, 34.0, 0.3, 60, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 112, 13.44, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 234, 28.08, 680, 5, 387, 46.44, 730, 5, 2419, 290.28, 760, 5, 3887, 466.44, 810, 5, 4225, 507.0, 860, 5, 4497, 539.64, 0.031, 0.001, 4.04
6047, 18, Wednesday, 20230823T141422Z, 14.2394, 27.6, 1.0, 34.0, 0.3, 60, 1.8, 1015, 1, -22.1, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 116, 13.92, 570, 5, 112, 13.44, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 234, 28.08, 680, 5, 388, 46.56, 730, 5, 2416, 289.92, 760, 5, 3884, 466.08, 810, 5, 4222, 506.64, 860, 5, 4494, 539.28, 0.03, 0.001, 4.04
6047, 18, Wednesday, 20230823T141423Z, 14.2397, 28.0, 1.0, 33.9, 0.3, 60, 1.8, 1015, 1, -22.1, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 232, 27.84, 680, 5, 386, 46.32, 730, 5, 2414, 289.68, 760, 5, 3882, 465.84, 810, 5, 4217, 506.04, 860, 5, 4492, 539.04, 0.03, 0.001, 4.05
6047, 18, Wednesday, 20230823T141425Z, 14.2403, 27.7, 1.0, 34.0, 0.3, 61, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 232, 27.84, 680, 5, 386, 46.32, 730, 5, 2413, 289.56, 760, 5, 3882, 465.84, 810, 5, 4218, 506.16, 860, 5, 4494, 539.28, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141426Z, 14.2406, 27.8, 1.0, 34.0, 0.3, 61, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 232, 27.84, 680, 5, 387, 46.44, 730, 5, 2413, 289.56, 760, 5, 3886, 466.32, 810, 5, 4219, 506.28, 860, 5, 4495, 539.4, 0.028, 0.001, 4.04
6047, 18, Wednesday, 20230823T141427Z, 14.2408, 27.6, 1.0, 34.0, 0.3, 59, 1.8, 1015, 1, -21.7, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 81, 9.72, 650, 5, 49, 5.88, 610, 5, 232, 27.84, 680, 5, 387, 46.44, 730, 5, 2414, 289.68, 760, 5, 3890, 466.8, 810, 5, 4224, 506.88, 860, 5, 4498, 539.76, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141429Z, 14.2414, 27.2, 1.0, 34.0, 0.3, 55, 1.8, 1015, 1, -21.8, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 232, 27.84, 680, 5, 387, 46.44, 730, 5, 2416, 289.92, 760, 5, 3889, 466.68, 810, 5, 4224, 506.88, 860, 5, 4495, 539.4, 0.031, 0.001, 4.03
6047, 18, Wednesday, 20230823T141430Z, 14.2417, 27.0, 1.0, 34.0, 0.3, 53, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 231, 27.72, 680, 5, 386, 46.32, 730, 5, 2415, 289.8, 760, 5, 3885, 466.2, 810, 5, 4218, 506.16, 860, 5, 4494, 539.28, 0.028, 0.001, 4.05
6047, 18, Wednesday, 20230823T141431Z, 14.2419, 27.0, 1.0, 34.0, 0.3, 51, 1.8, 1015, 1, -21.5, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 112, 13.44, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 231, 27.72, 680, 5, 387, 46.44, 730, 5, 2413, 289.56, 760, 5, 3883, 465.96, 810, 5, 4218, 506.16, 860, 5, 4490, 538.8, 0.029, 0.001, 4.04
6047, 18, Wednesday, 20230823T141433Z, 14.2425, 27.0, 1.0, 34.0, 0.3, 52, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 230, 27.6, 680, 5, 399, 47.88, 730, 5, 2410, 289.2, 760, 5, 3881, 465.72, 810, 5, 4200, 504.0, 860, 5, 4489, 538.68, 0.031, 0.001, 4.04
6047, 18, Wednesday, 20230823T141434Z, 14.2428, 27.1, 1.0, 34.0, 0.3, 53, 1.8, 1015, 1, -21.8, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 115, 13.8, 570, 5, 112, 13.44, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 230, 27.6, 680, 5, 386, 46.32, 730, 5, 2407, 288.84, 760, 5, 3877, 465.24, 810, 5, 4212, 505.44, 860, 5, 4485, 538.2, 0.03, 0.001, 4.05
6047, 18, Wednesday, 20230823T141435Z, 14.2431, 27.1, 1.0, 34.0, 0.3, 55, 1.8, 1015, 1, -21.9, 100, 450, 5, 96, 11.52, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 111, 13.32, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 229, 27.48, 680, 5, 386, 46.32, 730, 5, 2404, 288.48, 760, 5, 3872, 464.64, 810, 5, 4200, 504.0, 860, 5, 4480, 537.6, 0.031, 0.001, 4.03
6047, 18, Wednesday, 20230823T141437Z, 14.2436, 27.2, 1.0, 34.0, 0.3, 55, 1.8, 1015, 1, -21.7, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 111, 13.32, 600, 5, 80, 9.6, 650, 5, 49, 5.88, 610, 5, 228, 27.36, 680, 5, 383, 45.96, 730, 5, 2399, 287.88, 760, 5, 3865, 463.8, 810, 5, 4198, 503.76, 860, 5, 4470, 536.4, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141438Z, 14.2439, 27.3, 1.0, 34.1, 0.3, 54, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 111, 13.32, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 228, 27.36, 680, 5, 384, 46.08, 730, 5, 2398, 287.76, 760, 5, 3859, 463.08, 810, 5, 4185, 502.2, 860, 5, 4464, 535.68, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141439Z, 14.2442, 27.2, 1.0, 34.1, 0.3, 54, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 110, 13.2, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 228, 27.36, 680, 5, 382, 45.84, 730, 5, 2401, 288.12, 760, 5, 3861, 463.32, 810, 5, 4190, 502.8, 860, 5, 4463, 535.56, 0.028, 0.001, 4.03
6047, 18, Wednesday, 20230823T141441Z, 14.2447, 27.4, 1.0, 34.1, 0.3, 56, 1.8, 1015, 1, -21.7, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 110, 13.2, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 227, 27.24, 680, 5, 383, 45.96, 730, 5, 2400, 288.0, 760, 5, 3855, 462.6, 810, 5, 4181, 501.72, 860, 5, 4455, 534.6, 0.031, 0.001, 4.04
6047, 18, Wednesday, 20230823T141442Z, 14.245, 27.2, 1.0, 34.1, 0.3, 57, 1.8, 1015, 1, -21.7, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 110, 13.2, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 227, 27.24, 680, 5, 380, 45.6, 730, 5, 2399, 287.88, 760, 5, 3850, 462.0, 810, 5, 4180, 501.6, 860, 5, 4444, 533.28, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141443Z, 14.2453, 27.5, 1.0, 34.0, 0.3, 58, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 111, 13.32, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 227, 27.24, 680, 5, 380, 45.6, 730, 5, 2399, 287.88, 760, 5, 3849, 461.88, 810, 5, 4179, 501.48, 860, 5, 4442, 533.04, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141445Z, 14.2458, 27.2, 1.0, 34.1, 0.3, 60, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 114, 13.68, 570, 5, 110, 13.2, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 226, 27.12, 680, 5, 381, 45.72, 730, 5, 2399, 287.88, 760, 5, 3850, 462.0, 810, 5, 4177, 501.24, 860, 5, 4441, 532.92, 0.031, 0.001, 4.04
6047, 18, Wednesday, 20230823T141446Z, 14.2461, 27.4, 1.0, 34.1, 0.3, 60, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 113, 13.56, 570, 5, 110, 13.2, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 226, 27.12, 680, 5, 378, 45.36, 730, 5, 2394, 287.28, 760, 5, 3843, 461.16, 810, 5, 4176, 501.12, 860, 5, 4436, 532.32, 0.033, 0.001, 4.04
6047, 18, Wednesday, 20230823T141447Z, 14.2464, 27.5, 1.0, 34.1, 0.3, 60, 1.8, 1015, 1, -21.3, 100, 450, 5, 95, 11.4, 500, 5, 98, 11.76, 550, 5, 113, 13.56, 570, 5, 110, 13.2, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 225, 27.0, 680, 5, 382, 45.84, 730, 5, 2394, 287.28, 760, 5, 3843, 461.16, 810, 5, 4172, 500.64, 860, 5, 4436, 532.32, 0.033, 0.001, 4.04
6047, 18, Wednesday, 20230823T141449Z, 14.2469, 27.5, 1.0, 34.1, 0.3, 61, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 109, 13.08, 600, 5, 79, 9.48, 650, 5, 49, 5.88, 610, 5, 225, 27.0, 680, 5, 378, 45.36, 730, 5, 2392, 287.04, 760, 5, 3840, 460.8, 810, 5, 4163, 499.56, 860, 5, 4429, 531.48, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141450Z, 14.2472, 27.6, 1.0, 34.1, 0.3, 61, 1.8, 1015, 1, -21.4, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 110, 13.2, 600, 5, 78, 9.36, 650, 5, 49, 5.88, 610, 5, 224, 26.88, 680, 5, 381, 45.72, 730, 5, 2391, 286.92, 760, 5, 3839, 460.68, 810, 5, 4160, 499.2, 860, 5, 4427, 531.24, 0.032, 0.001, 4.05
6047, 18, Wednesday, 20230823T141451Z, 14.2475, 27.8, 1.0, 34.1, 0.3, 61, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 224, 26.88, 680, 5, 380, 45.6, 730, 5, 2390, 286.8, 760, 5, 3837, 460.44, 810, 5, 4160, 499.2, 860, 5, 4424, 530.88, 0.028, 0.001, 4.04
6047, 18, Wednesday, 20230823T141453Z, 14.2481, 27.8, 1.0, 34.1, 0.3, 61, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 110, 13.2, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 224, 26.88, 680, 5, 377, 45.24, 730, 5, 2387, 286.44, 760, 5, 3835, 460.2, 810, 5, 4158, 498.96, 860, 5, 4424, 530.88, 0.03, 0.001, 4.04
6047, 18, Wednesday, 20230823T141454Z, 14.2483, 27.7, 1.0, 34.1, 0.3, 62, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 223, 26.76, 680, 5, 378, 45.36, 730, 5, 2386, 286.32, 760, 5, 3834, 460.08, 810, 5, 4156, 498.72, 860, 5, 4423, 530.76, 0.029, 0.001, 4.04
6047, 18, Wednesday, 20230823T141455Z, 14.2486, 27.8, 1.0, 34.1, 0.3, 63, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 223, 26.76, 680, 5, 377, 45.24, 730, 5, 2388, 286.56, 760, 5, 3834, 460.08, 810, 5, 4156, 498.72, 860, 5, 4421, 530.52, 0.03, 0.001, 4.04
6047, 18, Wednesday, 20230823T141457Z, 14.2492, 27.8, 1.0, 34.1, 0.3, 63, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 223, 26.76, 680, 5, 378, 45.36, 730, 5, 2387, 286.44, 760, 5, 3833, 459.96, 810, 5, 4150, 498.0, 860, 5, 4410, 529.2, 0.03, 0.001, 4.03
6047, 18, Wednesday, 20230823T141458Z, 14.2494, 27.9, 1.0, 34.1, 0.3, 62, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 223, 26.76, 680, 5, 380, 45.6, 730, 5, 2382, 285.84, 760, 5, 3826, 459.12, 810, 5, 4140, 496.8, 860, 5, 4410, 529.2, 0.029, 0.001, 4.05
6047, 18, Wednesday, 20230823T141459Z, 14.2497, 27.8, 1.0, 34.1, 0.3, 62, 1.8, 1015, 1, -21.8, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 110, 13.2, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 222, 26.64, 680, 5, 535, 64.2, 730, 5, 2381, 285.72, 760, 5, 3824, 458.88, 810, 5, 3972, 476.64, 860, 5, 4401, 528.12, 0.032, 0.001, 4.04
6047, 18, Wednesday, 20230823T141501Z, 14.2503, 27.8, 1.0, 34.1, 0.3, 62, 1.8, 1015, 1, -21.4, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 222, 26.64, 680, 5, 378, 45.36, 730, 5, 2380, 285.6, 760, 5, 3823, 458.76, 810, 5, 4138, 496.56, 860, 5, 4400, 528.0, 0.03, 0.001, 4.04
6047, 18, Wednesday, 20230823T141502Z, 14.2506, 27.9, 1.0, 34.1, 0.3, 60, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 222, 26.64, 680, 5, 376, 45.12, 730, 5, 2380, 285.6, 760, 5, 3823, 458.76, 810, 5, 4140, 496.8, 860, 5, 4398, 527.76, 0.029, 0.001, 4.04
6047, 18, Wednesday, 20230823T141503Z, 14.2508, 28.0, 1.0, 34.2, 0.3, 58, 1.8, 1015, 1, -21.4, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 222, 26.64, 680, 5, 378, 45.36, 730, 5, 2379, 285.48, 760, 5, 3821, 458.52, 810, 5, 4138, 496.56, 860, 5, 4396, 527.52, 0.03, 0.001, 4.03
6047, 18, Wednesday, 20230823T141505Z, 14.2514, 27.6, 1.0, 34.2, 0.3, 57, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 110, 13.2, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 221, 26.52, 680, 5, 389, 46.68, 730, 5, 2376, 285.12, 760, 5, 3820, 458.4, 810, 5, 4121, 494.52, 860, 5, 4395, 527.4, 0.032, 0.001, 4.05
6047, 18, Wednesday, 20230823T141506Z, 14.2517, 27.5, 1.0, 34.2, 0.3, 57, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 113, 13.56, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 49, 5.88, 610, 5, 221, 26.52, 680, 5, 378, 45.36, 730, 5, 2375, 285.0, 760, 5, 3816, 457.92, 810, 5, 4130, 495.6, 860, 5, 4395, 527.4, 0.03, 0.001, 4.03
6047, 18, Wednesday, 20230823T141507Z, 14.2519, 27.7, 1.0, 34.2, 0.3, 59, 1.8, 1015, 1, -21.4, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 221, 26.52, 680, 5, 375, 45.0, 730, 5, 2375, 285.0, 760, 5, 3816, 457.92, 810, 5, 4132, 495.84, 860, 5, 4392, 527.04, 0.03, 0.001, 4.04
6047, 18, Wednesday, 20230823T141509Z, 14.2525, 27.3, 1.0, 34.2, 0.3, 60, 1.8, 1015, 1, -21.7, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 221, 26.52, 680, 5, 377, 45.24, 730, 5, 2369, 284.28, 760, 5, 3809, 457.08, 810, 5, 4123, 494.76, 860, 5, 4388, 526.56, 0.028, 0.001, 4.05
6047, 18, Wednesday, 20230823T141510Z, 14.2528, 27.7, 1.0, 34.2, 0.3, 61, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 219, 26.28, 680, 5, 376, 45.12, 730, 5, 2367, 284.04, 760, 5, 3808, 456.96, 810, 5, 4125, 495.0, 860, 5, 4386, 526.32, 0.029, 0.001, 4.03
6047, 18, Wednesday, 20230823T141511Z, 14.2531, 27.9, 1.0, 34.2, 0.3, 61, 1.8, 1015, 1, -21.4, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 49, 5.88, 610, 5, 219, 26.28, 680, 5, 375, 45.0, 730, 5, 2365, 283.8, 760, 5, 3808, 456.96, 810, 5, 4119, 494.28, 860, 5, 4386, 526.32, 0.027, 0.001, 4.04
6047, 18, Wednesday, 20230823T141513Z, 14.2536, 27.5, 1.0, 34.2, 0.3, 60, 1.8, 1015, 1, -21.6, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 219, 26.28, 680, 5, 376, 45.12, 730, 5, 2362, 283.44, 760, 5, 3805, 456.6, 810, 5, 4116, 493.92, 860, 5, 4385, 526.2, 0.032, 0.001, 4.03
6047, 18, Wednesday, 20230823T141514Z, 14.2539, 27.6, 1.0, 34.2, 0.3, 59, 1.8, 1015, 1, -21.5, 100, 450, 5, 95, 11.4, 500, 5, 96, 11.52, 550, 5, 112, 13.44, 570, 5, 109, 13.08, 600, 5, 78, 9.36, 650, 5, 48, 5.76, 610, 5, 219, 26.28, 680, 5, 378, 45.36, 730, 5, 2360, 283.2, 760, 5, 3804, 456.48, 810, 5, 4110, 493.2, 860, 5, 4380, 525.6, 0.031, 0.001, 4.04
